model,replicate,seed,fraction,n_train,r2_coef_determination,pearson_r,pearson_r2,rmse,mae
rf,2,44,0.38,10475,0.7306681723187953,0.86131757811364,0.7418679703675463,4.803353437240182,0.9081582323498518
rf,2,44,0.39,10750,0.7305900597718666,0.8610032999984156,0.7413266826081617,4.804049929321341,0.901067946966266
rf,2,44,0.4,11026,0.7381624138878433,0.8625984825891394,0.7440761421650859,4.736054582676319,0.9087417795599971
rf,2,44,0.41,11302,0.7369904046916906,0.8620844970488851,0.7431896800520292,4.7466422567158535,0.9245280640858046
rf,2,44,0.42,11577,0.7478952070901439,0.8681822912887791,0.7537404909074344,4.647198848654071,0.9000624379373116
rf,2,44,0.43,11853,0.7384423273010563,0.8643894596419471,0.7471691379400973,4.7335224028747085,0.9056043813374026
rf,2,44,0.44,12129,0.7415870125519941,0.8646755329048869,0.7476637772043501,4.704980990736306,0.9123892769029248
rf,2,44,0.45,12404,0.7454469127929588,0.867057837828215,0.7517892941393391,4.669709766065338,0.895948944498345
rf,2,44,0.46,12680,0.7451010855753857,0.8668107402573275,0.7513608594254562,4.672880744335117,0.8881722376361743
rf,2,44,0.47,12956,0.737959352379781,0.8629816589450096,0.7447373436754808,4.737890690346791,0.9070682656796618
rf,2,44,0.48,13231,0.7488841733873941,0.8687002090432652,0.7546400531918126,4.638074787360436,0.8838318535377975
rf,2,44,0.49,13507,0.7448320651841515,0.8680174940069361,0.7534543699020813,4.675345973929759,0.888853736286194
rf,2,44,0.5,13782,0.7443687438788613,0.8666572225477553,0.7510947413941895,4.679588679774907,0.8819180355038272
rf,2,44,0.51,14058,0.7515923540782603,0.8701261029317683,0.7571194350032262,4.612997128539131,0.8778961295998536
rf,2,44,0.52,14334,0.7416422984839361,0.8644902464893667,0.747343386275246,4.704477662371032,0.8834844555250472
rf,2,44,0.53,14609,0.7442786998229856,0.8679593529294832,0.7533534383377672,4.680412780965643,0.8713495450463654
rf,2,44,0.54,14885,0.752062957295085,0.8711396734614705,0.7588843306785574,4.6086254425706255,0.8719595249624386
rf,2,44,0.55,15161,0.7427131246187504,0.8644774461670807,0.7473212549315579,4.694718115013173,0.8851619056131858
rf,2,44,0.56,15436,0.7496376914583827,0.870509665943185,0.7577870785005155,4.63111087173756,0.8669338000244987
rf,2,44,0.57,15712,0.7631396465289066,0.8787221599691645,0.7721526344208739,4.504503111109183,0.8441372287229297
rf,2,44,0.58,15988,0.7545663801842173,0.8711314725986485,0.75887004255189,4.585299743809704,0.8609626153959994
rf,2,44,0.59,16263,0.7451862590761809,0.8654474822060142,0.7489993444567292,4.672099966460361,0.8694628509690762
rf,2,44,0.6,16539,0.7449519109377065,0.865765059535633,0.7495491383127382,4.674247900676124,0.8823719158987081
rf,2,44,0.61,16815,0.7610576335641275,0.8750034590072157,0.7656310532745921,4.524257186900014,0.8504659268459291
rf,2,44,0.62,17090,0.7607590037738573,0.8743808920528052,0.7645419443870595,4.52708350881775,0.857859073000795
rf,2,44,0.63,17366,0.7651437149236369,0.8766494008301551,0.7685141719758699,4.485406397803959,0.8496437390792886
rf,2,44,0.64,17642,0.7568337888329254,0.8713783260012191,0.7593001870246869,4.564070231448309,0.8611629723301236
rf,2,44,0.65,17917,0.7700004272506054,0.8793047872160781,0.7731769088211123,4.438786119806897,0.8360905963526197
rf,2,44,0.66,18193,0.7738676793432564,0.881093091632124,0.7763250361218544,4.401310668428927,0.8360444137217947
rf,2,44,0.67,18469,0.774253572353225,0.8812131992249497,0.7765367024882709,4.397553664062859,0.8377051221388532
rf,2,44,0.68,18744,0.769182297824918,0.8793058487540781,0.7731787756531298,4.446673695055501,0.8359945235849606
rf,2,44,0.69,19020,0.7702186776237128,0.8801296554798089,0.7746282104550072,4.436679601425192,0.8377205819074306
rf,2,44,0.7,19296,0.7696178182514856,0.8787691826640451,0.772235276400034,4.4424765914539766,0.8334327376314858
rf,2,44,0.71,19571,0.7771816792751849,0.8837715649072871,0.7810521789386753,4.368940730849575,0.8185443502548229
rf,2,44,0.72,19847,0.7730920494205441,0.8809109552363511,0.7760041110554206,4.408852416430017,0.8198205600249168
rf,2,44,0.73,20122,0.7702343882741105,0.8796530124699659,0.7737894223474859,4.436527926099924,0.8240404759893319
rf,2,44,0.74,20398,0.7706753057398367,0.8800353914730491,0.7744622902451228,4.432269059879217,0.823858109534399
rf,2,44,0.75,20674,0.7714645095692871,0.8797512271000597,0.7739622215840608,4.424635825239028,0.8192217831540501
rf,2,44,0.76,20949,0.7681863543754314,0.8787797624785291,0.77225387094182,4.456256730829361,0.8202574082764963
rf,2,44,0.77,21225,0.7671692462205326,0.877618162517578,0.7702136391807298,4.466022191830659,0.8301053430832626
rf,2,44,0.78,21501,0.7698619462480223,0.8791551060495997,0.7729137004930828,4.4401221984959545,0.8365928188819572
rf,2,44,0.79,21776,0.765934829583016,0.8764362202521284,0.7681404481698374,4.4778454673870165,0.8449028348133599
rf,2,44,0.8,22052,0.7702445965633686,0.878474175827987,0.7717168775966611,4.436429369438018,0.8266709983298429
rf,2,44,0.81,22328,0.7739681591670629,0.8812030077926373,0.7765187409427907,4.400332718756007,0.8185265736235431
rf,2,44,0.82,22603,0.7832383464735403,0.8869761602455214,0.7867267088438888,4.309153178440618,0.8098080488922352
rf,2,44,0.83,22879,0.7872067476254995,0.889163689438192,0.7906120666153376,4.269525688391533,0.8011097553809788
rf,2,44,0.84,23155,0.788044807810033,0.88958115135216,0.7913546248410346,4.261109891844133,0.7911383429430618
rf,2,44,0.85,23430,0.7841568539893928,0.8872660654005008,0.7872410708112858,4.30001366661283,0.807162931736506
rf,2,44,0.86,23706,0.7776962837436353,0.8832004452588145,0.7800430265053682,4.363892725755182,0.8163881711282355
rf,2,44,0.87,23982,0.792749394985153,0.892114102520788,0.7958675719164712,4.2135544276923085,0.7948470180421227
rf,2,44,0.88,24257,0.7978609440867841,0.8953008485849653,0.8015636094769589,4.161269288063731,0.7777653172763528
rf,2,44,0.89,24533,0.7980877413088994,0.8949392529028235,0.8009162663862639,4.158934189628703,0.7790254548442249
rf,2,44,0.9,24808,0.795740487038114,0.8938723998037535,0.7990078671309214,4.183038393346649,0.787228885546926
rf,2,44,0.91,25084,0.7972650879860474,0.8941476541628679,0.7995000274449596,4.167397972887621,0.7809091625653071
rf,2,44,0.92,25360,0.7960907067725038,0.8938215690274054,0.7989169972586129,4.179450773188803,0.7729881794114479
rf,2,44,0.93,25635,0.8034990271905267,0.8976617273192933,0.8057965766938573,4.10282560364078,0.7726054126379668
rf,2,44,0.94,25911,0.7986692322370891,0.8957299721156384,0.8023321829462824,4.1529411750984835,0.7770620296203278
rf,2,44,0.95,26187,0.7999056486907123,0.8957031941734274,0.8022842120524806,4.140169474610899,0.7701635102830081
rf,2,44,0.96,26462,0.7934069974603761,0.8921097486250011,0.7958598035917628,4.206864350057972,0.7750084635470357
rf,2,44,0.97,26738,0.7934025657282704,0.8922571216934683,0.7961227712127127,4.206909471614833,0.7847168358660007
rf,2,44,0.98,27014,0.8037599619866316,0.8983120589666137,0.8069645552848369,4.100100615598147,0.7614678492459176
rf,2,44,0.99,27289,0.8013428362782585,0.8972419619779111,0.8050431383339712,4.125274193745018,0.7542865165509615
rf,2,44,1.0,27565,0.7918864966761648,0.8911045392639532,0.7940672998968222,4.222316989127318,0.7790284516864718
rf,3,45,0.01,276,0.38138408199273155,0.6649273546248603,0.4421283869284147,7.279662586197878,2.098743411918525
rf,3,45,0.02,551,0.5100212264239328,0.7185296380649401,0.5162848407777337,6.478721894690831,1.8587044456077935
rf,3,45,0.03,827,0.5440550654971068,0.7397768992607913,0.5472698606799109,6.2496673557149505,1.6600528057737638
rf,3,45,0.04,1103,0.5591795758637464,0.7509331386057061,0.5639005786562166,6.145136847342605,1.5278951155211857
rf,3,45,0.05,1378,0.572203385173526,0.7589397331023373,0.575989518481447,6.053678832847838,1.4517441316007917
rf,3,45,0.06,1654,0.5911796819353858,0.7741626596798591,0.5993278236425933,5.917890711412614,1.3641370501047498
rf,3,45,0.07,1930,0.623747657416613,0.7963048535235677,0.6341014197451906,5.677279961745436,1.2620391780483347
rf,3,45,0.08,2205,0.633916772798303,0.8062795252905994,0.6500866729028344,5.6000334397536395,1.2990069682058327
rf,3,45,0.09,2481,0.6526390058842553,0.8137440508907411,0.6621793803600731,5.454955714887799,1.2093791123313746
rf,3,45,0.1,2756,0.6394250560312817,0.8102719256032095,0.656540593420733,5.557743213475893,1.2348651983619328
rf,3,45,0.11,3032,0.6529133887820541,0.816130678431692,0.6660692842773738,5.452800835279504,1.1931213364872524
rf,3,45,0.12,3308,0.6602751237806215,0.8209816160628944,0.6740108139132418,5.394663737351551,1.1782048425459757
rf,3,45,0.13,3583,0.6634154447578706,0.8195171764758067,0.6716084025388784,5.369672474885631,1.1613732048047452
rf,3,45,0.14,3859,0.6725457777998911,0.826965578146719,0.6838720674395372,5.296341768350567,1.136315043331667
rf,3,45,0.15,4135,0.6793300449122638,0.8333969917854326,0.6945505459170084,5.241189232853776,1.1251076213276403
rf,3,45,0.16,4410,0.6800260288582174,0.8341070450672969,0.6957345626308977,5.235498389434536,1.1098245589233344
rf,3,45,0.17,4686,0.6824534635477244,0.8376620850613317,0.7016777687492977,5.215601418383062,1.0723815897161884
rf,3,45,0.18,4962,0.6770204089384306,0.837808134222683,0.7019224697696932,5.260030287425832,1.07422647160676
rf,3,45,0.19,5237,0.6802292282029798,0.8377141171838693,0.7017649421291495,5.233835724825523,1.0529576306429225
rf,3,45,0.2,5513,0.6992843361798036,0.8501006069558713,0.7226710419467408,5.075498805430662,1.0243669672259577
rf,3,45,0.21,5789,0.6972140391602635,0.8444814139824081,0.7131488585617273,5.092940142721885,1.0216469719309358
rf,3,45,0.22,6064,0.7000568136454597,0.8462957937039902,0.7162165704410668,5.0689756507678645,1.0046034058524682
rf,3,45,0.23,6340,0.700734011995872,0.8475109194506575,0.7182747585880989,5.063250163665759,0.9981640932022324
rf,3,45,0.24,6616,0.7048085117467512,0.8505366067693063,0.7234125194546456,5.028664018804341,1.0075253082177786
rf,3,45,0.25,6891,0.6947672327267931,0.8424454917555954,0.7097144065793268,5.113476703813857,1.037125036113179
rf,3,45,0.26,7167,0.7089691474867027,0.8496917620728626,0.7219760905344861,4.993099498589812,1.0161454719023246
rf,3,45,0.27,7443,0.7131247725490413,0.8514279168592375,0.7249294976072606,4.9573231314217825,1.0097977586645692
rf,3,45,0.28,7718,0.7109487418365528,0.8510015460947262,0.7242036314556144,4.976088970028395,1.0022105304188293
rf,3,45,0.29,7994,0.7201265120987531,0.8565420791216702,0.7336643333060736,4.8964529392825,0.9730285295764621
rf,3,45,0.3,8270,0.7319129923042036,0.8616328809869295,0.7424112215978361,4.792240314560588,0.9473253423303933
rf,3,45,0.31,8545,0.7265771135542912,0.8601504385004308,0.7398587768524835,4.839696598985149,0.9636803254027578
rf,3,45,0.32,8821,0.735301619152881,0.8646393564509574,0.7476012167239257,4.761856975688379,0.934821123949831
rf,3,45,0.33,9096,0.722484967218488,0.8563311510246134,0.7333030402151393,4.875778426443714,0.9568424010698389
rf,3,45,0.34,9372,0.7334884469174476,0.859753499058376,0.7391760791431209,4.778138396660078,0.9517872454563021
rf,3,45,0.35,9648,0.731606462728922,0.8588299023485046,0.737588801167942,4.7949792457365366,0.9415927026891043
rf,3,45,0.36,9923,0.7234756240581932,0.8516905732379562,0.7253768325423984,4.867068012504199,0.9951269201488785
rf,3,45,0.37,10199,0.7391283018869854,0.8605255289693452,0.7405041860079714,4.727311138222695,0.9510099901769634
rf,3,45,0.38,10475,0.737324347581942,0.8601825852979198,0.7399140800498131,4.7436278972888655,0.9455104048707154
rf,3,45,0.39,10750,0.7377333902336425,0.8598114464206874,0.7392757233960346,4.7399330323689375,0.9354463125301433
rf,3,45,0.4,11026,0.7518508740293923,0.8683699806523231,0.7540664232981159,4.610596111001862,0.9073504769773552
rf,3,45,0.41,11302,0.7527571741388208,0.8694690888079422,0.7559764963925132,4.60216890815727,0.9044306566966778
rf,3,45,0.42,11577,0.756327466537298,0.8707607678406731,0.7582243148104787,4.568819429165328,0.8992195277907491
rf,3,45,0.43,11853,0.7547989688405727,0.8701282852536046,0.7571232327983783,4.583126566607478,0.9118034218245405
rf,3,45,0.44,12129,0.7590267833241684,0.8734626290162282,0.762936964287941,4.5434430857998045,0.9043944233265455
rf,3,45,0.45,12404,0.7557598720509716,0.8700302964173825,0.7569527166841185,4.574137485140748,0.9083306975920937
rf,3,45,0.46,12680,0.7665098153987349,0.876372188647636,0.7680282130350476,4.472342126654127,0.8897336941663561
rf,3,45,0.47,12956,0.756513349343779,0.8700686323869867,0.7570194250637614,4.567076460865716,0.8982071912775649
rf,3,45,0.48,13231,0.7566131852750666,0.8706087849463456,0.7579596564257524,4.566140054128806,0.9017916693975117
rf,3,45,0.49,13507,0.7631696878451398,0.874394427080914,0.7645656141101598,4.504217445966272,0.8869025076888042
rf,3,45,0.5,13782,0.770727504916946,0.8793675691771816,0.7732873217205853,4.431764591824529,0.8616246980063613
rf,3,45,0.51,14058,0.7675561738092826,0.8770496278618127,0.7692160497325442,4.462309740417979,0.8715950441709602
rf,3,45,0.52,14334,0.7659874477691742,0.8764687222187527,0.7681974210277731,4.47734212605441,0.8715934440884225
rf,3,45,0.53,14609,0.7654117727755629,0.8763244243751526,0.7679444967564425,4.482845913462301,0.8699429091048927
rf,3,45,0.54,14885,0.7638039467685861,0.8755949054680312,0.7666664384815705,4.498181995130777,0.8702642734110346
rf,3,45,0.55,15161,0.7614088346485084,0.8744142376475594,0.7646002590007626,4.520931053616596,0.8738320292310235
rf,3,45,0.56,15436,0.7648965340116494,0.8766421795208542,0.7685015109150736,4.487766171303097,0.8720571174804153
rf,3,45,0.57,15712,0.7692980419151322,0.8794122138764071,0.7733658419150036,4.445558657660083,0.8648189084845526
rf,3,45,0.58,15988,0.7776597793022209,0.8839841116153462,0.7814279095883728,4.3642510079509345,0.8421284270794037
rf,3,45,0.59,16263,0.7697163229880035,0.879487550352791,0.7734983512255531,4.441526752864879,0.857242201069727
rf,3,45,0.6,16539,0.7813267962426528,0.886180011722635,0.7853150131767296,4.328111979601415,0.8415339336821964
rf,3,45,0.61,16815,0.7829514371056061,0.886601169907042,0.7860616344805355,4.312004069168438,0.8280897553988231
rf,3,45,0.62,17090,0.7871851956317959,0.889694241561625,0.7915558434679152,4.269741894638554,0.8195941905903489
rf,3,45,0.63,17366,0.7868548226451079,0.8889011483409184,0.7901452515218034,4.273054775890608,0.8228560688909676
rf,3,45,0.64,17642,0.7907532522431703,0.8907652579411222,0.7934627447549139,4.23379731349489,0.8139533304693806
rf,3,45,0.65,17917,0.784681383684978,0.88749605321526,0.7876492444726637,4.294785664574193,0.8317153118899561
rf,3,45,0.66,18193,0.7958446825165675,0.8939624844432082,0.7991689235918733,4.181971345652451,0.8091393532932655
rf,3,45,0.67,18469,0.7884012327190888,0.8897119222865313,0.7915873046587947,4.257525632552379,0.8254059273684214
rf,3,45,0.68,18744,0.7938682584804753,0.8936718532855271,0.7986493813547887,4.202165384342521,0.8109679563165609
rf,3,45,0.69,19020,0.7893504195670076,0.8904906927970127,0.7929736739581036,4.247965724533801,0.8160350574982512
rf,3,45,0.7,19296,0.7958940160207968,0.8943622712169103,0.7998838721762701,4.181466034870593,0.8053524344841748
rf,3,45,0.71,19571,0.7856759617974249,0.8884738631536324,0.7893858055071395,4.2848551626542495,0.8194577896717344
rf,3,45,0.72,19847,0.7873211311328834,0.8893637313294643,0.7909678466042677,4.268378027544177,0.8110429269522499
rf,3,45,0.73,20122,0.7844554046843455,0.8875426147310779,0.7877318929636785,4.297038783410377,0.8177432922636206
rf,3,45,0.74,20398,0.7912828001619432,0.8916689100436919,0.7950734451385054,4.228436611707866,0.7931716674658467
rf,3,45,0.75,20674,0.7863479298887801,0.8900382001186724,0.792167997670486,4.278132756796737,0.8018561904195667
rf,3,45,0.76,20949,0.7913685224046951,0.8918538120609995,0.7954032220877365,4.227568191914863,0.7926148657337042
rf,3,45,0.77,21225,0.7889021155326879,0.8898091573952992,0.7917603365845324,4.252483578355839,0.7953171587803979
rf,3,45,0.78,21501,0.7924669479933104,0.893128365035739,0.7976782764314123,4.216424625759002,0.7921813187299274
rf,3,45,0.79,21776,0.7942336667274872,0.893384796750324,0.7981363950646178,4.198439158157533,0.7951458334074583
rf,3,45,0.8,22052,0.7932828126753424,0.8925797284249684,0.7966985715951903,4.208128550812838,0.7912965465956873
rf,3,45,0.81,22328,0.7825956651786085,0.8861871418402253,0.7853276503629476,4.315536600888401,0.8109134996215555
rf,3,45,0.82,22603,0.7907415366802447,0.8911604432145295,0.7941669355503166,4.233915835347933,0.795069047187389
rf,3,45,0.83,22879,0.7854775009799122,0.8872956769162803,0.7872936182743201,4.286838559145678,0.8009624486493109
rf,3,45,0.84,23155,0.797033115602936,0.8945303530696472,0.8001845525629078,4.169781491476837,0.7819378721337182
rf,3,45,0.85,23430,0.792948805542127,0.8921178018788561,0.795874172429162,4.211526859562645,0.7939641067144773
rf,3,45,0.86,23706,0.7871617809494414,0.8892563385938975,0.7907768357294245,4.269976774680734,0.7997472245713448
rf,3,45,0.87,23982,0.7962391039000072,0.8945135576713886,0.8001545048579247,4.1779296768150855,0.7844302638222268
rf,3,45,0.88,24257,0.7980199672426227,0.8951791167905635,0.8013456511379333,4.159632127025353,0.7828844479218758
rf,3,45,0.89,24533,0.7925178828171877,0.8919887084240438,0.7956438559559937,4.215907175592502,0.785634222877496
rf,3,45,0.9,24808,0.8025199178065008,0.8975709847158552,0.8056336726037899,4.113034518589633,0.7682532971245398
rf,3,45,0.91,25084,0.7994117906126355,0.8952476847077228,0.8014684169745382,4.145275555975836,0.7728857134188086
rf,3,45,0.92,25360,0.8021227982669096,0.8970731300523818,0.8047402006619775,4.117167963422537,0.7678555444058192
rf,3,45,0.93,25635,0.7993108908726059,0.8958812517428193,0.8026032172242807,4.146318001697314,0.7715318077392546
rf,3,45,0.94,25911,0.8007324509079741,0.896755202721747,0.8041698936085216,4.131606902204008,0.7723942374715782
rf,3,45,0.95,26187,0.8044589380390492,0.899231922590251,0.8086180506053591,4.0927921461520045,0.7591034322684439
rf,3,45,0.96,26462,0.7909838060779839,0.89164319936356,0.7950275949712852,4.231464213354421,0.7866306058935612
rf,3,45,0.97,26738,0.7980114109219585,0.8952182515943214,0.8014157179875938,4.1597202316981665,0.774580888813175
rf,3,45,0.98,27014,0.7987332545094862,0.8956337356334072,0.802159788404652,4.152280814353094,0.7679446672814247
rf,3,45,0.99,27289,0.7920945398774689,0.8916897291593779,0.7951105730883248,4.2202060160981665,0.7777248671587889
rf,3,45,1.0,27565,0.7946284447369137,0.8931419338845175,0.7977025140629758,4.19440971569073,0.7722438405322594
rf,4,46,0.01,276,0.39363652530897264,0.658949239330764,0.4342141000145925,7.207210741307873,1.9107360695200062
